Image,Time Processed,Hemostasis,Inflammation,Proliferation/Maturation
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-15-04\2022-11-11-15-05-26.jpg,14/12/2022 11:43:03,0.0025961655,0.013343596,0.9840603
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-15-04\2022-11-11-15-05-33.jpg,14/12/2022 11:43:03,0.0064624483,0.026746046,0.9667915
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-15-04\2022-11-11-15-05-41.jpg,14/12/2022 11:43:04,0.0021822187,0.009036272,0.9887815
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-15-04\2022-11-11-15-05-49.jpg,14/12/2022 11:43:04,0.0015791047,0.0064196587,0.9920013
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-15-04\2022-11-11-15-05-57.jpg,14/12/2022 11:43:05,0.001217953,0.004713387,0.9940686
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-15-26\2022-11-11-15-26-15.jpg,14/12/2022 11:43:05,0.0015238869,0.005263804,0.9932122
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-15-26\2022-11-11-15-26-23.jpg,14/12/2022 11:43:06,0.0018476035,0.0062624263,0.9918899
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-15-26\2022-11-11-15-26-31.jpg,14/12/2022 11:43:06,0.0022952645,0.0077921227,0.9899127
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-15-26\2022-11-11-15-26-38.jpg,14/12/2022 11:43:07,0.0018634907,0.0069365064,0.99120003
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-15-26\2022-11-11-15-26-46.jpg,14/12/2022 11:43:07,0.0023705533,0.008844212,0.98878527
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-15-26\2022-11-11-15-26-53.jpg,14/12/2022 11:43:08,0.0015375077,0.0062186285,0.99224395
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-15-26\2022-11-11-15-27-01.jpg,14/12/2022 11:43:08,0.0015332439,0.0064962013,0.99197054
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-15-26\2022-11-11-15-27-08.jpg,14/12/2022 11:43:08,0.0013467589,0.0059245783,0.9927287
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-15-26\2022-11-11-15-27-15.jpg,14/12/2022 11:43:09,0.0012122234,0.005167903,0.99361986
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-15-26\2022-11-11-15-27-23.jpg,14/12/2022 11:43:09,0.0010562866,0.004570553,0.9943731
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-15-26\2022-11-11-15-27-31.jpg,14/12/2022 11:43:10,0.0011635111,0.004860645,0.99397594
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-15-34\2022-11-11-15-34-20.jpg,14/12/2022 11:43:10,0.0017918405,0.0079907505,0.99021727
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-15-34\2022-11-11-15-34-27.jpg,14/12/2022 11:43:11,0.002066297,0.0093029495,0.9886308
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-15-34\2022-11-11-15-34-34.jpg,14/12/2022 11:43:11,0.0021730247,0.009676252,0.9881507
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-15-34\2022-11-11-15-34-42.jpg,14/12/2022 11:43:12,0.0015917118,0.007807277,0.99060094
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-15-34\2022-11-11-15-34-49.jpg,14/12/2022 11:43:12,0.0015479577,0.007936613,0.99051535
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-15-34\2022-11-11-15-34-57.jpg,14/12/2022 11:43:13,0.0015772929,0.008143065,0.99027973
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-15-34\2022-11-11-15-35-04.jpg,14/12/2022 11:43:13,0.0014353567,0.0075213583,0.9910433
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-15-34\2022-11-11-15-35-12.jpg,14/12/2022 11:43:14,0.0015219995,0.007965457,0.99051255
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-15-34\2022-11-11-15-35-20.jpg,14/12/2022 11:43:14,0.0012677745,0.0066672214,0.992065
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-15-34\2022-11-11-15-35-27.jpg,14/12/2022 11:43:14,0.0010339835,0.0055069216,0.99345905
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-15-34\2022-11-11-15-35-35.jpg,14/12/2022 11:43:15,0.0009625264,0.005116202,0.9939213
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-15-42\2022-11-11-15-42-25.jpg,14/12/2022 11:43:15,0.0035316446,0.01573979,0.98072857
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-15-42\2022-11-11-15-42-32.jpg,14/12/2022 11:43:16,0.003573321,0.016706638,0.97972006
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-15-42\2022-11-11-15-42-40.jpg,14/12/2022 11:43:16,0.0035571053,0.01688292,0.97956
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-15-42\2022-11-11-15-42-48.jpg,14/12/2022 11:43:17,0.0033632128,0.016836364,0.9798005
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-15-42\2022-11-11-15-42-55.jpg,14/12/2022 11:43:17,0.0029235047,0.015903477,0.981173
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-15-42\2022-11-11-15-43-02.jpg,14/12/2022 11:43:18,0.0027050334,0.0152000785,0.98209494
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-15-42\2022-11-11-15-43-10.jpg,14/12/2022 11:43:18,0.002609639,0.014548569,0.9828418
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-15-42\2022-11-11-15-43-18.jpg,14/12/2022 11:43:19,0.0021784585,0.011814872,0.9860066
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-15-42\2022-11-11-15-43-25.jpg,14/12/2022 11:43:19,0.00206818,0.01097038,0.9869615
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-15-42\2022-11-11-15-43-33.jpg,14/12/2022 11:43:20,0.0016667367,0.008757421,0.98957586
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-15-42\2022-11-11-15-43-41.jpg,14/12/2022 11:43:20,0.0014527292,0.0076469686,0.9909003
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-15-50\2022-11-11-15-50-30.jpg,14/12/2022 11:43:21,0.0010091393,0.00478768,0.99420315
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-15-50\2022-11-11-15-50-38.jpg,14/12/2022 11:43:21,0.0011341948,0.005223183,0.99364257
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-15-50\2022-11-11-15-50-45.jpg,14/12/2022 11:43:22,0.0012620139,0.005996579,0.99274135
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-15-50\2022-11-11-15-50-52.jpg,14/12/2022 11:43:22,0.0008070562,0.0045081666,0.9946849
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-15-50\2022-11-11-15-51-00.jpg,14/12/2022 11:43:22,0.0008691238,0.0048776846,0.9942532
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-15-50\2022-11-11-15-51-07.jpg,14/12/2022 11:43:23,0.00080972724,0.0048197075,0.9943705
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-15-50\2022-11-11-15-51-15.jpg,14/12/2022 11:43:23,0.00075511565,0.004515342,0.9947296
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-15-50\2022-11-11-15-51-23.jpg,14/12/2022 11:43:24,0.00080199866,0.0046415613,0.99455655
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-15-50\2022-11-11-15-51-30.jpg,14/12/2022 11:43:24,0.00062457175,0.003763915,0.9956116
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-15-50\2022-11-11-15-51-38.jpg,14/12/2022 11:43:25,0.00048938545,0.0030300142,0.99648064
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-15-50\2022-11-11-15-51-46.jpg,14/12/2022 11:43:25,0.0005043155,0.0030299397,0.9964657
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-15-58\2022-11-11-15-58-34.jpg,14/12/2022 11:43:26,0.004246055,0.01691181,0.9788422
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-15-58\2022-11-11-15-58-42.jpg,14/12/2022 11:43:26,0.0040452387,0.015988665,0.979966
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-15-58\2022-11-11-15-58-49.jpg,14/12/2022 11:43:27,0.004426542,0.017186197,0.97838724
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-15-58\2022-11-11-15-58-57.jpg,14/12/2022 11:43:27,0.0053586443,0.020769196,0.9738721
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-15-58\2022-11-11-15-59-04.jpg,14/12/2022 11:43:28,0.004796318,0.019721813,0.9754818
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-15-58\2022-11-11-15-59-11.jpg,14/12/2022 11:43:28,0.00498254,0.020445047,0.9745725
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-15-58\2022-11-11-15-59-19.jpg,14/12/2022 11:43:28,0.004454358,0.018410247,0.9771354
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-15-58\2022-11-11-15-59-26.jpg,14/12/2022 11:43:29,0.0040974156,0.01701737,0.97888523
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-15-58\2022-11-11-15-59-34.jpg,14/12/2022 11:43:29,0.0036401944,0.015109663,0.9812501
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-15-58\2022-11-11-15-59-42.jpg,14/12/2022 11:43:30,0.0031593742,0.014119635,0.9827209
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-15-58\2022-11-11-15-59-50.jpg,14/12/2022 11:43:31,0.0029430694,0.013497305,0.9835596
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-16-20\2022-11-11-16-20-09.jpg,14/12/2022 11:43:31,0.0018830905,0.008843245,0.9892736
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-16-20\2022-11-11-16-20-17.jpg,14/12/2022 11:43:31,0.0021606495,0.009791441,0.98804796
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-16-20\2022-11-11-16-20-24.jpg,14/12/2022 11:43:32,0.0024406903,0.010671493,0.9868879
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-16-20\2022-11-11-16-20-32.jpg,14/12/2022 11:43:32,0.0023109363,0.010642805,0.98704624
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-16-20\2022-11-11-16-20-39.jpg,14/12/2022 11:43:33,0.0018768584,0.0095770275,0.9885461
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-16-20\2022-11-11-16-20-47.jpg,14/12/2022 11:43:33,0.0022182686,0.010744272,0.9870374
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-16-20\2022-11-11-16-20-54.jpg,14/12/2022 11:43:34,0.0020119222,0.009889144,0.98809904
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-16-20\2022-11-11-16-21-02.jpg,14/12/2022 11:43:34,0.0016872856,0.008447849,0.9898649
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-16-20\2022-11-11-16-21-10.jpg,14/12/2022 11:43:35,0.0015964882,0.008079055,0.9903245
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-16-20\2022-11-11-16-21-18.jpg,14/12/2022 11:43:35,0.0013050301,0.0069633834,0.9917316
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-16-20\2022-11-11-16-21-25.jpg,14/12/2022 11:43:36,0.0012951194,0.0068285507,0.99187636
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-16-41\2022-11-11-16-41-43.jpg,14/12/2022 11:43:36,0.00047762017,0.002276243,0.99724615
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-16-41\2022-11-11-16-41-51.jpg,14/12/2022 11:43:37,0.00049185555,0.0024808575,0.99702734
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-16-41\2022-11-11-16-41-58.jpg,14/12/2022 11:43:37,0.00054494163,0.0025205296,0.99693453
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-16-41\2022-11-11-16-42-06.jpg,14/12/2022 11:43:38,0.00050205155,0.0024779146,0.99702007
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-16-41\2022-11-11-16-42-13.jpg,14/12/2022 11:43:38,0.00045258462,0.0024058889,0.99714154
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-16-41\2022-11-11-16-42-21.jpg,14/12/2022 11:43:38,0.00046760094,0.0024045852,0.99712783
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-16-41\2022-11-11-16-42-28.jpg,14/12/2022 11:43:39,0.00047266213,0.002466856,0.99706036
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-16-41\2022-11-11-16-42-36.jpg,14/12/2022 11:43:39,0.00043413014,0.0022569215,0.99730885
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-16-41\2022-11-11-16-42-43.jpg,14/12/2022 11:43:40,0.0004537699,0.002434992,0.9971112
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-16-41\2022-11-11-16-42-51.jpg,14/12/2022 11:43:40,0.0004886227,0.0026131736,0.9968982
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-16-41\2022-11-11-16-42-59.jpg,14/12/2022 11:43:41,0.00045852887,0.0024351415,0.99710625
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-16-49\2022-11-11-16-49-46.jpg,14/12/2022 11:43:41,0.0004903855,0.0023564233,0.99715316
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-16-49\2022-11-11-16-49-54.jpg,14/12/2022 11:43:41,0.00046755126,0.0021814082,0.99735093
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-16-49\2022-11-11-16-50-01.jpg,14/12/2022 11:43:42,0.0004349802,0.00210953,0.99745554
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-16-49\2022-11-11-16-50-09.jpg,14/12/2022 11:43:42,0.0004956381,0.0022848218,0.99721956
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-16-49\2022-11-11-16-50-16.jpg,14/12/2022 11:43:43,0.0006039458,0.0029399868,0.9964561
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-16-49\2022-11-11-16-50-24.jpg,14/12/2022 11:43:43,0.0005787493,0.0028808254,0.9965404
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-16-49\2022-11-11-16-50-31.jpg,14/12/2022 11:43:44,0.00070310954,0.0037008044,0.9955961
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-16-49\2022-11-11-16-50-39.jpg,14/12/2022 11:43:44,0.00056775654,0.0029028978,0.9965294
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-16-49\2022-11-11-16-50-46.jpg,14/12/2022 11:43:44,0.000535965,0.0027155827,0.99674845
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-16-49\2022-11-11-16-50-54.jpg,14/12/2022 11:43:45,0.00046688516,0.002449699,0.99708337
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-16-49\2022-11-11-16-51-01.jpg,14/12/2022 11:43:45,0.0004220824,0.0022351479,0.99734277
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-16-57\2022-11-11-16-57-50.jpg,14/12/2022 11:43:46,0.0005369256,0.0027942206,0.9966689
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-16-57\2022-11-11-16-57-59.jpg,14/12/2022 11:43:46,0.0005151675,0.002767091,0.99671775
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-16-57\2022-11-11-16-58-06.jpg,14/12/2022 11:43:47,0.0011153953,0.0059359586,0.99294865
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-16-57\2022-11-11-16-58-14.jpg,14/12/2022 11:43:47,0.0008556625,0.004823061,0.9943212
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-16-57\2022-11-11-16-58-21.jpg,14/12/2022 11:43:48,0.00050477823,0.0028976032,0.9965976
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-16-57\2022-11-11-16-58-29.jpg,14/12/2022 11:43:48,0.00061169645,0.0034532535,0.9959351
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-16-57\2022-11-11-16-58-37.jpg,14/12/2022 11:43:48,0.0006402281,0.0034798128,0.9958799
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-16-57\2022-11-11-16-58-44.jpg,14/12/2022 11:43:49,0.0007052245,0.004064752,0.9952301
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-16-57\2022-11-11-16-58-51.jpg,14/12/2022 11:43:49,0.00052723096,0.002925054,0.99654776
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-16-57\2022-11-11-16-58-59.jpg,14/12/2022 11:43:50,0.0004862171,0.0027135154,0.9968002
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-16-57\2022-11-11-16-59-07.jpg,14/12/2022 11:43:50,0.0004784523,0.0025878937,0.9969336
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-17-05\2022-11-11-17-05-55.jpg,14/12/2022 11:43:51,0.000709654,0.003341522,0.9959488
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-17-05\2022-11-11-17-06-02.jpg,14/12/2022 11:43:51,0.0003959705,0.0022294286,0.99737465
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-17-05\2022-11-11-17-06-10.jpg,14/12/2022 11:43:52,0.0007806051,0.004032361,0.9951871
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-17-05\2022-11-11-17-06-17.jpg,14/12/2022 11:43:52,0.00035541778,0.001962345,0.9976822
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-17-05\2022-11-11-17-06-25.jpg,14/12/2022 11:43:53,0.00035141624,0.0019159458,0.9977325
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-17-05\2022-11-11-17-06-32.jpg,14/12/2022 11:43:53,0.00030316086,0.001731126,0.9979658
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-17-05\2022-11-11-17-06-40.jpg,14/12/2022 11:43:54,0.0005561332,0.0028723846,0.99657154
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-17-05\2022-11-11-17-06-47.jpg,14/12/2022 11:43:54,0.00047548444,0.0025154566,0.9970091
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-17-05\2022-11-11-17-06-55.jpg,14/12/2022 11:43:54,0.0007489245,0.0038829355,0.9953681
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-17-05\2022-11-11-17-07-02.jpg,14/12/2022 11:43:55,0.00061478635,0.0033191878,0.99606603
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-17-05\2022-11-11-17-07-10.jpg,14/12/2022 11:43:55,0.0006097879,0.0031784272,0.99621177
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-17-14\2022-11-11-17-14-00.jpg,14/12/2022 11:43:56,0.00046409277,0.0022140555,0.9973218
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-17-14\2022-11-11-17-14-08.jpg,14/12/2022 11:43:56,0.00033640498,0.0019294095,0.9977342
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-17-14\2022-11-11-17-14-15.jpg,14/12/2022 11:43:57,0.00032977905,0.0019104176,0.9977597
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-17-14\2022-11-11-17-14-22.jpg,14/12/2022 11:43:57,0.00032707778,0.0018774474,0.99779546
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-17-14\2022-11-11-17-14-30.jpg,14/12/2022 11:43:58,0.00044846596,0.0023391151,0.99721235
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-17-14\2022-11-11-17-14-38.jpg,14/12/2022 11:43:58,0.0005915305,0.00273734,0.99667114
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-17-14\2022-11-11-17-14-45.jpg,14/12/2022 11:43:59,0.0007131636,0.0033605094,0.9959264
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-17-14\2022-11-11-17-14-53.jpg,14/12/2022 11:43:59,0.0005016328,0.0024520936,0.9970463
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-17-14\2022-11-11-17-15-01.jpg,14/12/2022 11:44:00,0.00039460356,0.0020377256,0.9975677
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-17-14\2022-11-11-17-15-09.jpg,14/12/2022 11:44:00,0.0005399656,0.0025801242,0.99687994
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-17-14\2022-11-11-17-15-16.jpg,14/12/2022 11:44:01,0.00055870245,0.0026164039,0.99682486
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-17-22\2022-11-11-17-22-05.jpg,14/12/2022 11:44:01,0.00055359816,0.0020797732,0.9973667
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-17-22\2022-11-11-17-22-13.jpg,14/12/2022 11:44:01,0.00054230384,0.0020437876,0.9974139
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-17-22\2022-11-11-17-22-20.jpg,14/12/2022 11:44:02,0.0004885389,0.0018560254,0.9976554
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-17-22\2022-11-11-17-22-27.jpg,14/12/2022 11:44:02,0.00051536236,0.001943702,0.99754095
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_5\Pi_1\Wound_1\2022-11-11-17-22\2022-11-11-17-22-35.jpg,14/12/2022 11:44:03,0.00046193466,0.0018499955,0.99768806
